170,304,1495,6365,2543,Inf,5,0,0,1,1.4774,0
170,339,1495,6365,10258,3,3,1,10257,0,2.3333,0
170,343,1495,6365,840,Inf,8,0,0,0,1.7742,0
170,344,1495,6365,840,Inf,8,0,0,0,1.7742,0
170,375,1495,6365,840,Inf,8,0,0,0,1.7742,0
170,379,1495,6365,3695,Inf,3,0,0,0,2.7474,0
170,385,1495,6365,1468,Inf,6,0,0,1,1.4478,0
170,389,1495,6365,1468,Inf,6,0,0,1,1.4478,0
170,390,1495,6365,1468,Inf,6,0,0,1,1.4478,0
172,177,1495,11724,773,Inf,10,0,0,1,0.49241,0
172,178,1495,11724,834,Inf,7,0,0,0,0.3475,0
172,216,1495,11724,3695,Inf,6,0,0,0,1.7345,0
172,291,1495,11724,7763,Inf,4,0,0,0,0.16,0
172,293,1495,11724,840,Inf,11,0,0,0,0.76133,0
172,296,1495,11724,10155,Inf,7,0,0,0,1.1899,0
172,304,1495,11724,2543,Inf,8,0,0,1,0.46453,0
172,339,1495,11724,10258,Inf,6,0,0,1,0.77728,0
172,343,1495,11724,840,Inf,11,0,0,0,0.76133,0
172,344,1495,11724,840,Inf,11,0,0,0,0.76133,0
172,375,1495,11724,840,Inf,11,0,0,0,0.76133,0
172,379,1495,11724,3695,Inf,6,0,0,0,1.7345,0
172,385,1495,11724,1468,Inf,9,0,0,1,0.435,0
172,389,1495,11724,1468,Inf,9,0,0,1,0.435,0
172,390,1495,11724,1468,Inf,9,0,0,1,0.435,0
177,178,1495,773,834,Inf,9,0,0,1,0.51991,0
177,216,1495,773,3695,4,8,0,0,1,2.4,0
177,291,1495,773,7763,Inf,6,0,0,1,0.33241,0
177,293,1495,773,840,Inf,13,0,0,1,0.93374,0
177,296,1495,773,10155,Inf,9,0,0,1,1.3623,0
177,304,1495,773,2543,Inf,10,0,0,1,0.63694,0
177,339,1495,773,10258,Inf,8,0,0,1,0.94969,0
177,343,1495,773,840,Inf,13,0,0,1,0.93374,0
177,344,1495,773,840,Inf,13,0,0,1,0.93374,0
177,375,1495,773,840,Inf,13,0,0,1,0.93374,0
177,379,1495,773,3695,4,8,0,0,1,2.4,0
177,385,1495,773,1468,Inf,11,0,0,1,0.60741,0
177,389,1495,773,1468,Inf,11,0,0,1,0.60741,0
177,390,1495,773,1468,Inf,11,0,0,1,0.60741,0
178,216,1495,834,3695,Inf,5,0,0,0,1.762,0
178,291,1495,834,7763,Inf,3,0,0,0,0.1875,0
178,293,1495,834,840,Inf,10,0,0,0,0.78883,0
178,296,1495,834,10155,Inf,6,0,0,0,1.2174,0
178,304,1495,834,2543,Inf,7,0,0,1,0.49203,0
178,339,1495,834,10258,Inf,5,0,0,1,0.80478,0
178,343,1495,834,840,Inf,10,0,0,0,0.78883,0
178,344,1495,834,840,Inf,10,0,0,0,0.78883,0
178,375,1495,834,840,Inf,10,0,0,0,0.78883,0
178,379,1495,834,3695,Inf,5,0,0,0,1.762,0
178,385,1495,834,1468,Inf,8,0,0,1,0.4625,0
178,389,1495,834,1468,Inf,8,0,0,1,0.4625,0
178,390,1495,834,1468,Inf,8,0,0,1,0.4625,0
216,291,1495,3695,7763,Inf,2,0,0,0,1.5745,0
216,293,1495,3695,840,Inf,9,0,0,0,2.1758,0
216,296,1495,3695,10155,Inf,5,0,0,0,2.6044,0
216,304,1495,3695,2543,Inf,6,0,0,1,1.879,0
216,339,1495,3695,10258,Inf,4,0,0,1,2.1918,0
216,343,1495,3695,840,Inf,9,0,0,0,2.1758,0
216,344,1495,3695,840,Inf,9,0,0,0,2.1758,0
216,375,1495,3695,840,Inf,9,0,0,0,2.1758,0
216,379,1495,3695,3695,0,4,0,0,0,0,0
216,385,1495,3695,1468,Inf,7,0,0,1,1.8495,0
216,389,1495,3695,1468,Inf,7,0,0,1,1.8495,0
216,390,1495,3695,1468,Inf,7,0,0,1,1.8495,0
291,293,1495,7763,840,Inf,7,0,0,0,0.60133,0
291,296,1495,7763,10155,Inf,3,0,0,0,1.0299,0
291,304,1495,7763,2543,Inf,4,0,0,1,0.30453,0
291,339,1495,7763,10258,Inf,2,0,0,1,0.61728,0
291,343,1495,7763,840,Inf,7,0,0,0,0.60133,0
291,344,1495,7763,840,Inf,7,0,0,0,0.60133,0
291,375,1495,7763,840,Inf,7,0,0,0,0.60133,0
291,379,1495,7763,3695,Inf,2,0,0,0,1.5745,0
291,385,1495,7763,1468,Inf,5,0,0,1,0.275,0
291,389,1495,7763,1468,Inf,5,0,0,1,0.275,0
291,390,1495,7763,1468,Inf,5,0,0,1,0.275,0
293,296,1495,840,10155,4,10,0,0,0,2.7857,0
293,304,1495,840,2543,Inf,11,0,0,1,0.90586,0
293,339,1495,840,10258,Inf,9,0,0,1,1.2186,0
293,343,1495,840,840,0,14,0,0,0,0,0
293,344,1495,840,840,0,14,0,0,0,0,0
293,375,1495,840,840,0,14,0,0,0,0,0
293,379,1495,840,3695,Inf,9,0,0,0,2.1758,0
293,385,1495,840,1468,Inf,12,0,0,1,0.87633,0
293,389,1495,840,1468,Inf,12,0,0,1,0.87633,0
293,390,1495,840,1468,Inf,12,0,0,1,0.87633,0
296,304,1495,10155,2543,Inf,7,0,0,1,1.3344,0
296,339,1495,10155,10258,Inf,5,0,0,1,1.6472,0
296,343,1495,10155,840,4,10,0,0,0,2.7857,0
296,344,1495,10155,840,4,10,0,0,0,2.7857,0
296,375,1495,10155,840,4,10,0,0,0,2.7857,0
296,379,1495,10155,3695,Inf,5,0,0,0,2.6044,0
296,385,1495,10155,1468,Inf,8,0,0,1,1.3049,0
296,389,1495,10155,1468,Inf,8,0,0,1,1.3049,0
296,390,1495,10155,1468,Inf,8,0,0,1,1.3049,0
304,339,1495,2543,10258,Inf,6,0,0,1,0.92181,0
304,343,1495,2543,840,Inf,11,0,0,1,0.90586,0
304,344,1495,2543,840,Inf,11,0,0,1,0.90586,0
304,375,1495,2543,840,Inf,11,0,0,1,0.90586,0
304,379,1495,2543,3695,Inf,6,0,0,1,1.879,0
304,385,1495,2543,1468,Inf,9,0,0,1,0.57953,0
304,389,1495,2543,1468,Inf,9,0,0,1,0.57953,0
304,390,1495,2543,1468,Inf,9,0,0,1,0.57953,0
339,343,1495,10258,840,Inf,9,0,0,1,1.2186,0
339,344,1495,10258,840,Inf,9,0,0,1,1.2186,0
339,375,1495,10258,840,Inf,9,0,0,1,1.2186,0
339,379,1495,10258,3695,Inf,4,0,0,1,2.1918,0
339,385,1495,10258,1468,Inf,7,0,0,1,0.89228,0
339,389,1495,10258,1468,Inf,7,0,0,1,0.89228,0
339,390,1495,10258,1468,Inf,7,0,0,1,0.89228,0
343,344,1495,840,840,0,14,0,0,0,0,0
343,375,1495,840,840,0,14,0,0,0,0,0
343,379,1495,840,3695,Inf,9,0,0,0,2.1758,0
343,385,1495,840,1468,Inf,12,0,0,1,0.87633,0
343,389,1495,840,1468,Inf,12,0,0,1,0.87633,0
343,390,1495,840,1468,Inf,12,0,0,1,0.87633,0
344,375,1495,840,840,0,14,0,0,0,0,0
344,379,1495,840,3695,Inf,9,0,0,0,2.1758,0
344,385,1495,840,1468,Inf,12,0,0,1,0.87633,0
344,389,1495,840,1468,Inf,12,0,0,1,0.87633,0
344,390,1495,840,1468,Inf,12,0,0,1,0.87633,0
375,379,1495,840,3695,Inf,9,0,0,0,2.1758,0
375,385,1495,840,1468,Inf,12,0,0,1,0.87633,0
375,389,1495,840,1468,Inf,12,0,0,1,0.87633,0
375,390,1495,840,1468,Inf,12,0,0,1,0.87633,0
379,385,1495,3695,1468,Inf,7,0,0,1,1.8495,0
379,389,1495,3695,1468,Inf,7,0,0,1,1.8495,0
379,390,1495,3695,1468,Inf,7,0,0,1,1.8495,0
385,389,1495,1468,1468,0,10,0,0,1,0,0
385,390,1495,1468,1468,0,10,0,0,1,0,0
389,390,1495,1468,1468,0,10,0,0,1,0,0
56,70,1496,11737,5548,Inf,7,0,0,0,0.96768,0
56,75,1496,11737,5549,Inf,8,0,0,0,0.79168,0
56,82,1496,11737,21392,Inf,3,0,0,0,0.38272,0
56,83,1496,11737,7164,Inf,13,0,0,0,1.0157,0
56,87,1496,11737,6365,Inf,4,0,0,0,1.2577,0
56,157,1496,11737,11803,Inf,6,0,0,0,0.57022,0
56,170,1496,11737,6365,Inf,4,0,0,0,1.2577,0
56,172,1496,11737,11724,Inf,7,0,0,0,0.54272,0
56,177,1496,11737,773,Inf,9,0,0,0,0.72331,0
56,178,1496,11737,834,Inf,6,0,0,0,0.57022,0
56,216,1496,11737,3695,Inf,5,0,0,0,1.9551,0
56,291,1496,11737,7763,Inf,3,0,0,0,0.38272,0
56,293,1496,11737,840,Inf,10,0,0,0,0.91006,0
56,296,1496,11737,10155,Inf,6,0,0,0,1.5083,0
56,304,1496,11737,2543,Inf,7,0,0,1,0.68724,0
56,339,1496,11737,10259,Inf,5,0,0,0,0.75772,0
56,343,1496,11737,840,Inf,10,0,0,0,0.91006,0
56,344,1496,11737,840,Inf,10,0,0,0,0.91006,0
56,375,1496,11737,840,Inf,10,0,0,0,0.91006,0
56,379,1496,11737,3695,Inf,5,0,0,0,1.9551,0
56,385,1496,11737,1468,2,7,0,0,0,1,0
56,389,1496,11737,1468,2,7,0,0,0,1,0
